RBP	Metric	Kipoi	MultiTask	SetA	SingleTask	Correlation	Observed intensities	DeepBind	MatrixREDUCE	Ray et al.
RNCMPT00225	E-scores		0.8472893235355782	0.8473378210917001	0.9025551441999384	Spearman	0.848	0.896	0.838	0.222
RNCMPT00225	Intensities		0.4831779084233769		0.4921088867803836	Spearman		0.48	0.444	0.114
RNCMPT00225	Z-scores		0.8423543228668876	0.8309618878842847	0.8827190282073881	Spearman	0.831	0.879	0.821	0.158
RNCMPT00226	AUCs		0.7148856620030396	0.8380076010655756	0.8336409074035185	Spearman	0.838	0.76	0.579	0.487
RNCMPT00226	E-scores		0.6936958193667287	0.7962551376123483	0.8036091328171237	Spearman	0.797	0.763	0.681	0.545
RNCMPT00226	Intensities		0.4814731679911911		0.5539868125597766	Spearman		0.45	0.392	0.281
RNCMPT00226	Z-scores		0.6801077650729414	0.7895477199386219	0.7899120233083889	Spearman	0.79	0.693	0.56	0.438
RNCMPT00228	AUCs		0.7900789297623931	0.699528959684803	0.7401582544661001	Spearman	0.699	0.76	0.109	0.254
RNCMPT00228	E-scores		0.7365473887180676	0.6549777140356159	0.7714756018854404	Spearman	0.655	0.723	0.246	0.525
RNCMPT00228	Intensities		0.3140209522358357		0.2802738289601049	Spearman		0.282	0.021	0.129
RNCMPT00228	Z-scores		0.7445154944967072	0.6843744337430878	0.6890937264498245	Spearman	0.684	0.721	0.126	0.181
RNCMPT00229	AUCs		0.9273835206759836	0.9201408084593552	0.9357688261982366	Spearman	0.92	0.932	0.911	0.72
RNCMPT00229	E-scores		0.906548547118324	0.8918128419462201	0.9297327114582844	Spearman	0.892	0.916	0.897	0.631
RNCMPT00229	Intensities		0.6574522528406506		0.651327200399675	Spearman		0.623	0.605	0.441
RNCMPT00229	Z-scores		0.8986474091347888	0.8960062489767746	0.9060962906817608	Spearman	0.896	0.903	0.875	0.663
RNCMPT00230	AUCs		0.9623017556290036	0.9523165210928246	0.9773793075030934	Spearman	0.952	0.975	0.959	0.871
RNCMPT00230	E-scores		0.9594197583064824	0.9445298879246754	0.9745677529529698	Spearman	0.945	0.972	0.954	0.848
RNCMPT00230	Intensities		0.6342476237559974		0.6708623510280517	Spearman		0.664	0.621	0.455
RNCMPT00230	Z-scores		0.947646588433221	0.9311729564679694	0.9595372023748862	Spearman	0.931	0.959	0.943	0.839
RNCMPT00232	AUCs		0.9042876270482846	0.8967051977996553	0.888042772200544	Spearman	0.897	0.87	0.868	0.228
RNCMPT00232	E-scores		0.8654454888846559	0.8593066196456697	0.8409012225099913	Spearman	0.86	0.819	0.824	0.253
RNCMPT00232	Intensities		0.5940536147759039		0.5773494777214642	Spearman		0.531	0.534	0.294
RNCMPT00232	Z-scores		0.8579639289786046	0.8648694772939525	0.799524112704658	Spearman	0.865	0.784	0.802	0.16
RNCMPT00234	AUCs		0.8278945971193655	0.8288752312909845	0.8205884568040335	Spearman	0.829	0.83	0.62	0.328
RNCMPT00234	E-scores		0.8141066721045439	0.7911150181560265	0.823853696411055	Spearman	0.791	0.834	0.655	0.465
RNCMPT00234	Intensities		0.4376335547433295		0.4554343978078759	Spearman		0.463	0.379	0.259
RNCMPT00234	Z-scores		0.7940826943360186	0.7903133519487654	0.7823142594816039	Spearman	0.79	0.784	0.583	0.317
RNCMPT00235	AUCs		0.8494873977504013	0.8202198149647135	0.8722263591895427	Spearman	0.82	0.718	0.861	0.589
RNCMPT00235	E-scores		0.8511092122520905	0.8324421366894003	0.8816850858360139	Spearman	0.832	0.666	0.863	0.58
RNCMPT00235	Intensities		0.3905548732667817		0.40919184171216	Spearman		0.306	0.391	0.248
RNCMPT00235	Z-scores		0.8071302443879697	0.7752876887587051	0.8259481379838769	Spearman	0.775	0.658	0.82	0.571
RNCMPT00236	AUCs		0.9338831481454204	0.8973753445965917	0.930817713025176	Spearman	0.897	0.924	0.906	0.614
RNCMPT00236	E-scores		0.9385631563204588	0.8940886911751121	0.9346832243932568	Spearman	0.894	0.924	0.909	0.676
RNCMPT00236	Intensities		0.5979828455981628		0.5555566352089932	Spearman		0.52	0.519	0.295
RNCMPT00236	Z-scores		0.9060349609944532	0.86509242608247	0.9071501221675762	Spearman	0.865	0.9	0.88	0.589
RNCMPT00237	AUCs		0.7797571243334388	0.744453216934444	0.8177822560637216	Spearman	0.744	0.8	0.782	0.273
RNCMPT00237	E-scores		0.7851615819557686	0.728899028778024	0.8271307458954446	Spearman	0.729	0.828	0.786	0.305
RNCMPT00237	Intensities		0.4738809419642161		0.4659670351997364	Spearman		0.465	0.411	0.091
RNCMPT00237	Z-scores		0.6976723433845065	0.6719140225663208	0.7377839524915285	Spearman	0.672	0.728	0.711	0.218
RNCMPT00238	AUCs		0.9771801694157082	0.9615455300561596	0.9772728735598328	Spearman	0.962	0.974	0.967	0.89
RNCMPT00238	E-scores		0.9800859551673003	0.9631339096561756	0.9829615828298036	Spearman	0.963	0.983	0.981	0.926
RNCMPT00238	Intensities		0.8017334981319021		0.7853322047363482	Spearman		0.783	0.741	0.572
RNCMPT00238	Z-scores		0.9562597918332748	0.9412571759047194	0.9522746484233066	Spearman	0.941	0.946	0.934	0.838
RNCMPT00239	AUCs	0.941272941823587	0.958960744984599	0.9273384079791412	0.9509214702620225	Spearman	0.927	0.954	0.943	0.74
RNCMPT00239	E-scores	0.9397550560058302	0.9588565483935289	0.9289477336419942	0.951777113333406	Spearman	0.929	0.956	0.94	0.745
RNCMPT00239	Intensities	0.483847416999716	0.5228486074669139		0.4967151540638859	Spearman		0.51	0.499	0.297
RNCMPT00239	Z-scores	0.9308548558008304	0.9511748898033364	0.9171295606852878	0.943242772841148	Spearman	0.917	0.947	0.932	0.741
RNCMPT00240	AUCs		0.537759801875339	0.7702116896791273	0.7911052118006963	Spearman	0.77	0.74	0.737	0.325
RNCMPT00240	E-scores		0.5558620645174163	0.7290766123793875	0.8067100514366371	Spearman	0.729	0.769	0.777	0.388
RNCMPT00240	Intensities		0.345721509420117		0.5289795037815819	Spearman		0.49	0.512	0.244
RNCMPT00240	Z-scores		0.522116654637532	0.7228534743135944	0.7284583572562178	Spearman	0.723	0.66	0.676	0.319
RNCMPT00241	AUCs	0.9066545211129304	0.8837430965364137	0.8550559075102142	0.9128381964486	Spearman	0.855	0.913	0.906	0.73
RNCMPT00241	E-scores	0.9253332711543022	0.8959640037793731	0.8573698491159378	0.930717601092662	Spearman	0.857	0.928	0.922	0.74
RNCMPT00241	Intensities	0.5736923223580219	0.5275995566306954		0.5795644339317493	Spearman		0.583	0.594	0.314
RNCMPT00241	Z-scores	0.8659946947954967	0.8507127980535575	0.8109321999298479	0.8727622470211615	Spearman	0.811	0.87	0.864	0.699
RNCMPT00245	AUCs		0.9459783048435936	0.9179662209586824	0.9489500534259592	Spearman	0.918	0.948	0.943	0.847
RNCMPT00245	E-scores		0.9363934266774734	0.8978271636302788	0.9306631585577284	Spearman	0.898	0.916	0.927	0.799
RNCMPT00245	Intensities		0.6362544192735801		0.6328345137465619	Spearman		0.608	0.619	0.456
RNCMPT00245	Z-scores		0.9204871548452604	0.8913623834675487	0.923025266268417	Spearman	0.891	0.913	0.912	0.806
RNCMPT00246	AUCs	0.9115634028312656	0.9770228852647188	0.970884269559272	0.9793334829175492	Spearman	0.971	0.972	0.961	0.833
RNCMPT00246	E-scores	0.9135314783700288	0.9626170360313054	0.9466270500083172	0.9661528010843136	Spearman	0.947	0.964	0.942	0.805
RNCMPT00246	Intensities	0.7144775619413435	0.7917762964773475		0.7972325598064329	Spearman		0.799	0.749	0.56
RNCMPT00246	Z-scores	0.903540801982438	0.9644058093305296	0.9613483848018396	0.9679254740715256	Spearman	0.961	0.961	0.95	0.814
RNCMPT00248	AUCs		0.7722293431702183	0.8662843422496718	0.8466809263938502	Spearman	0.866	0.808	0.861	0.375
RNCMPT00248	E-scores		0.8003099788072069	0.8336188765707557	0.8524534328003625	Spearman	0.834	0.828	0.863	0.437
RNCMPT00248	Intensities		0.490879923644099		0.567687766282475	Spearman		0.557	0.584	0.281
RNCMPT00248	Z-scores		0.7214558190267036	0.8359100516579265	0.8082537145857578	Spearman	0.836	0.751	0.808	0.351
RNCMPT00249	AUCs		0.94418143010715	0.9356306182549984	0.960274358414379	Spearman	0.935	0.964	0.957	0.408
RNCMPT00249	E-scores		0.9394137561655008	0.917831204278492	0.952382673325861	Spearman	0.918	0.955	0.949	0.398
RNCMPT00249	Intensities		0.618087179472369		0.6268128155266443	Spearman		0.619	0.615	0.242
RNCMPT00249	Z-scores		0.9259408850115786	0.9126373341311196	0.9434374713278232	Spearman	0.913	0.945	0.938	0.388
RNCMPT00251	AUCs		0.8108763551582397	0.7541339660992739	0.7499926898230918	Spearman	0.754	0.79	0.369	0.488
RNCMPT00251	E-scores		0.7527430686504232	0.8065294977305464	0.6299062130062145	Spearman	0.807	0.703	0.37	0.624
RNCMPT00251	Intensities		0.3007783121177169		0.278011772290066	Spearman		0.278	0.054	0.143
RNCMPT00251	Z-scores		0.7905087441004334	0.7631292021767028	0.6801877032431674	Spearman	0.763	0.756	0.366	0.538
RNCMPT00252	AUCs		0.9369852009928226	0.9252653641069938	0.9445375570235915	Spearman	0.925	0.947	0.924	0.622
RNCMPT00252	E-scores		0.9224729776703916	0.9116781183420092	0.9393266569181332	Spearman	0.912	0.943	0.908	0.642
RNCMPT00252	Intensities		0.5835478340074325		0.5701105378691796	Spearman		0.562	0.536	0.295
RNCMPT00252	Z-scores		0.9151185849716468	0.8955425642099492	0.9210301630288614	Spearman	0.896	0.92	0.905	0.597
RNCMPT00253	AUCs		0.9222204068620934	0.8646862158521956	0.9237833838246096	Spearman	0.865	0.919	0.865	0.558
RNCMPT00253	E-scores		0.8839476003414461	0.8269243139791699	0.9028593201188184	Spearman	0.827	0.893	0.814	0.543
RNCMPT00253	Intensities		0.6293992607709186		0.6225866190287602	Spearman		0.566	0.526	0.376
RNCMPT00253	Z-scores		0.8883821124244943	0.83306809103092	0.8872472221691743	Spearman	0.833	0.887	0.837	0.502
RNCMPT00254	AUCs		0.9123843975477772	0.934693008910903	0.9261168778806692	Spearman	0.935	0.93	0.939	0.386
RNCMPT00254	E-scores		0.8980618908956262	0.9201537556151296	0.928560698839271	Spearman	0.92	0.924	0.932	0.456
RNCMPT00254	Intensities		0.5421239986272491		0.559738102066034	Spearman		0.53	0.548	0.207
RNCMPT00254	Z-scores		0.8937947143196026	0.9108629082260636	0.9035127063734844	Spearman	0.911	0.905	0.92	0.379
RNCMPT00255	AUCs		0.95313468306051	0.919919196489436	0.9102221507874292	Spearman	0.92	0.941	0.905	0.744
RNCMPT00255	E-scores		0.9387502661060432	0.8963670812521998	0.9064484204752584	Spearman	0.897	0.939	0.878	0.683
RNCMPT00255	Intensities		0.7105574729002234		0.6230967973727071	Spearman		0.658	0.618	0.438
RNCMPT00255	Z-scores		0.9302524405089696	0.8956836196457805	0.8796523210609192	Spearman	0.896	0.913	0.884	0.694
RNCMPT00256	AUCs		0.954893754985338	0.9279786163046324	0.9497986295274456	Spearman	0.928	0.942	0.91	0.873
RNCMPT00256	E-scores		0.9480667416655734	0.9109450496307628	0.942700890885005	Spearman	0.911	0.94	0.912	0.867
RNCMPT00256	Intensities		0.6484651612575026		0.6341246205891777	Spearman		0.607	0.561	0.524
RNCMPT00256	Z-scores		0.9346262416456036	0.9060535789123728	0.9229905182118008	Spearman	0.906	0.92	0.883	0.851
RNCMPT00257	AUCs		0.9062116649327888	0.8857243514438664	0.8947591325016772	Spearman	0.886	0.811	0.859	0.6
RNCMPT00257	E-scores		0.8918234396118043	0.8393363287108998	0.885546557229332	Spearman	0.839	0.848	0.869	0.593
RNCMPT00257	Intensities		0.716238682962297		0.6605172781005281	Spearman		0.629	0.643	0.507
RNCMPT00257	Z-scores		0.8512964877364434	0.8533128816978534	0.8257563249023527	Spearman	0.853	0.726	0.786	0.509
RNCMPT00258	AUCs		0.918924199674332	0.9379414751050466	0.9520891084080664	Spearman	0.938	0.941	0.938	0.666
RNCMPT00258	E-scores		0.8913597854436975	0.91403079567813	0.9394312852828638	Spearman	0.914	0.935	0.925	0.613
RNCMPT00258	Intensities		0.632220424354567		0.6778456772422854	Spearman		0.657	0.632	0.405
RNCMPT00258	Z-scores		0.8965866848896417	0.9132507837031816	0.9220913734111036	Spearman	0.913	0.909	0.901	0.633
RNCMPT00259	AUCs		0.7919389770010716	0.8900013381468592	0.8741510041337959	Spearman	0.89	0.884	0.888	0.557
RNCMPT00259	E-scores		0.7324963591204423	0.8556421228623612	0.8481112195725984	Spearman	0.856	0.838	0.87	0.494
RNCMPT00259	Intensities		0.3929525809010489		0.475140212758956	Spearman		0.473	0.5	0.284
RNCMPT00259	Z-scores		0.7705790817592867	0.8690534163112408	0.8576433256896209	Spearman	0.869	0.86	0.866	0.515
RNCMPT00261	AUCs		0.7095344082849219	0.8537924919667714	0.8398148055898716	Spearman	0.854	0.777	0.763	0.11
RNCMPT00261	E-scores		0.6509827617706194	0.8039540354644743	0.8041794267327372	Spearman	0.804	0.78	0.765	0.064
RNCMPT00261	Intensities		0.5337022546929372		0.5791296162882682	Spearman		0.571	0.558	0.136
RNCMPT00261	Z-scores		0.6948389384057304	0.8148177327472576	0.7849213163231852	Spearman	0.815	0.689	0.706	0.131
RNCMPT00262	AUCs		0.940344880019192	0.9283054614497258	0.9153239525217922	Spearman	0.928	0.93	0.907	0.603
RNCMPT00262	E-scores		0.9342992168982244	0.913267063054423	0.9163629223016556	Spearman	0.913	0.935	0.913	0.676
RNCMPT00262	Intensities		0.634449084963655		0.568982751324984	Spearman		0.599	0.574	0.36
RNCMPT00262	Z-scores		0.921546349132882	0.9052792947552112	0.8968865222365341	Spearman	0.905	0.91	0.889	0.566
RNCMPT00263	AUCs		0.9408423470895432	0.9294738891098072	0.9510340723959216	Spearman	0.929	0.945	0.937	0.486
RNCMPT00263	E-scores		0.937825202436632	0.9237993588962292	0.954515016434072	Spearman	0.924	0.952	0.942	0.489
RNCMPT00263	Intensities		0.668291331045423		0.6881258743161955	Spearman		0.66	0.639	0.245
RNCMPT00263	Z-scores		0.9088687204383128	0.8968287875062673	0.91191856244736	Spearman	0.897	0.905	0.896	0.462
RNCMPT00265	AUCs		0.959534836052656	0.9328807182642112	0.9506162107299808	Spearman	0.933	0.955	0.945	0.769
RNCMPT00265	E-scores		0.9581681483097384	0.936705230074106	0.963758008528752	Spearman	0.937	0.963	0.939	0.694
RNCMPT00265	Intensities		0.6705623267031827		0.645879243552121	Spearman		0.629	0.622	0.332
RNCMPT00265	Z-scores		0.9504799604020392	0.9204656893777252	0.9433286616410128	Spearman	0.92	0.946	0.931	0.727
RNCMPT00268	AUCs	0.975985382930904	0.97499647426503	0.9682895794457136	0.9774582392463956	Spearman	0.968	0.975	0.97	0.895
RNCMPT00268	E-scores	0.9674530603335604	0.9582870815298862	0.9488018934539588	0.9666224609124088	Spearman	0.949	0.967	0.966	0.852
RNCMPT00268	Intensities	0.7228538622439861	0.7501055379645579		0.7394363280455793	Spearman		0.722	0.715	0.545
RNCMPT00268	Z-scores	0.962099616053834	0.9603939322362292	0.9538991237327682	0.9624293221710444	Spearman	0.954	0.959	0.954	0.871
RNCMPT00269	AUCs	0.969548722449967	0.9743085209717576	0.9692342128837448	0.9793941512823868	Spearman	0.969	0.979	0.971	0.899
RNCMPT00269	E-scores	0.9617889285891696	0.9585630715200308	0.9483723851567968	0.9680007221391816	Spearman	0.948	0.969	0.967	0.855
RNCMPT00269	Intensities	0.7368061187869737	0.7576375991934038		0.7577774164912684	Spearman		0.746	0.731	0.582
RNCMPT00269	Z-scores	0.9561757948793004	0.9611630484519164	0.9565421544284168	0.9676954403470523	Spearman	0.957	0.965	0.955	0.877
RNCMPT00270	AUCs		0.7397751508181285	0.6524347685747544	0.6235981077672731	Spearman	0.647	0.686	0.205	0.487
RNCMPT00270	E-scores		0.7036150854123745	0.6062186516190248	0.5880959071442015	Spearman	0.601	0.651	0.194	0.481
RNCMPT00270	Intensities		0.2098967691109849		0.1436598415219075	Spearman		0.163	0.019	0.114
RNCMPT00270	Z-scores		0.6588265239126978	0.5454884827306502	0.5558924524126123	Spearman	0.545	0.606	0.137	0.429
RNCMPT00272	AUCs		0.8804242712135417	0.8980030184184495	0.8298078421072708	Spearman	0.898	0.821	0.863	0.635
RNCMPT00272	E-scores		0.8799736344063764	0.8922031700266582	0.8350597320224826	Spearman	0.892	0.846	0.885	0.685
RNCMPT00272	Intensities		0.5410941783000767		0.4238664837573542	Spearman		0.417	0.493	0.282
RNCMPT00272	Z-scores		0.841913608726721	0.8629528098584357	0.7899486335728649	Spearman	0.863	0.781	0.822	0.592
RNCMPT00273	AUCs		0.4241844657286748	0.2345308337243766	0.4066310148140301	Spearman	0.235	0.387	0.07	0.144
RNCMPT00273	E-scores		0.4395005265921601	0.241096901628929	0.4315295854622041	Spearman	0.241	0.383	0.044	0.143
RNCMPT00273	Intensities		0.1000410022490483		0.0899419465203308	Spearman		0.08	0.0	0.022
RNCMPT00273	Z-scores		0.405302272098138	0.2335987453126342	0.3642168724068479	Spearman	0.234	0.373	0.1	0.152
RNCMPT00274	AUCs		0.9275279359779808	0.91943423665444	0.922820142928785	Spearman	0.919	0.902	0.913	0.692
RNCMPT00274	E-scores		0.914323261134524	0.8802640786216038	0.9184625524327464	Spearman	0.871	0.892	0.902	0.697
RNCMPT00274	Intensities		0.6175334920302844		0.6169045047880076	Spearman		0.578	0.606	0.462
RNCMPT00274	Z-scores		0.9025150671693936	0.8904446308722092	0.8968341213251638	Spearman	0.89	0.865	0.886	0.655
RNCMPT00278	AUCs		0.8442280000227528	0.8262113513477356	0.8705800512345017	Spearman	0.826	0.839	0.524	0.158
RNCMPT00278	E-scores		0.814057137261953	0.8117591889019943	0.8663468630672356	Spearman	0.803	0.83	0.55	0.271
RNCMPT00278	Intensities		0.4740308052840092		0.4580027043556069	Spearman		0.422	0.268	0.1
RNCMPT00278	Z-scores		0.8041319787746245	0.764303011411144	0.830010535369334	Spearman	0.764	0.794	0.517	0.129
RNCMPT00279	AUCs		0.8976862969933883	0.9051769111616244	0.9288636171267644	Spearman	0.905	0.858	0.899	0.566
RNCMPT00279	E-scores		0.8861465868670177	0.8810037522302343	0.9179199964059735	Spearman	0.875	0.824	0.883	0.566
RNCMPT00279	Intensities		0.5344281802974565		0.5731247588457431	Spearman		0.503	0.551	0.271
RNCMPT00279	Z-scores		0.869251517799907	0.8739635870885677	0.8977527673043635	Spearman	0.874	0.817	0.87	0.537
RNCMPT00280	AUCs		0.8691310169909638	0.8299525412835145	0.851229027043365	Spearman	0.83	0.863	0.799	0.312
RNCMPT00280	E-scores		0.8363368763802385	0.8324444764949422	0.8730322747573542	Spearman	0.831	0.864	0.793	0.315
RNCMPT00280	Intensities		0.4045570959214444		0.3990094071682828	Spearman		0.382	0.347	0.178
RNCMPT00280	Z-scores		0.8572209190523916	0.8191346853470156	0.8505466619212326	Spearman	0.819	0.851	0.79	0.31
RNCMPT00281	AUCs		0.8935901677100095	0.8991197657365589	0.933202322287726	Spearman	0.899	0.921	0.832	0.582
RNCMPT00281	E-scores		0.890933996587783	0.8861360783005658	0.926213542560592	Spearman	0.86	0.898	0.802	0.521
RNCMPT00281	Intensities		0.4971755051744225		0.5188919893344713	Spearman		0.503	0.427	0.284
RNCMPT00281	Z-scores		0.8596802797760023	0.8471488936779897	0.8953617294873317	Spearman	0.847	0.879	0.795	0.543
RNCMPT00282	AUCs		0.901519853613054	0.8640717667269706	0.8997011210767284	Spearman	0.864	0.898	0.889	0.455
RNCMPT00282	E-scores		0.8994161114582776	0.8792866811296729	0.912954683382636	Spearman	0.876	0.905	0.872	0.483
RNCMPT00282	Intensities		0.5957525207259243		0.5775791661650556	Spearman		0.532	0.536	0.154
RNCMPT00282	Z-scores		0.8666743244806395	0.8308756936435989	0.8588696517180066	Spearman	0.831	0.868	0.859	0.445
RNCMPT00283	AUCs		0.9441288479130648	0.9175755801667892	0.926914645935996	Spearman	0.918	0.923	0.901	0.837
RNCMPT00283	E-scores		0.9377144904141436	0.8992817098358182	0.9319859883486864	Spearman	0.892	0.923	0.901	0.766
RNCMPT00283	Intensities		0.6812925085477858		0.6304245031573313	Spearman		0.629	0.605	0.494
RNCMPT00283	Z-scores		0.9215835822362596	0.8899559763666586	0.8929930320473621	Spearman	0.89	0.889	0.863	0.796
RNCMPT00284	AUCs		0.9093996813438532	0.8859998862912625	0.8832503322898114	Spearman	0.886	0.882	0.877	0.704
RNCMPT00284	E-scores		0.9098520720775568	0.8740406617857375	0.9080704960882796	Spearman	0.862	0.884	0.886	0.709
RNCMPT00284	Intensities		0.5805394448229179		0.531215037366145	Spearman		0.52	0.522	0.385
RNCMPT00284	Z-scores		0.8784031179394128	0.848561420776754	0.8333483855961615	Spearman	0.849	0.833	0.832	0.686
RNCMPT00285	AUCs		0.9502133396900092	0.9234690533800112	0.9317009625260424	Spearman	0.923	0.913	0.895	0.728
RNCMPT00285	E-scores		0.9353104443416652	0.8952856826131619	0.9275549080439632	Spearman	0.894	0.916	0.906	0.71
RNCMPT00285	Intensities		0.6947022228871689		0.6571373731501662	Spearman		0.634	0.629	0.466
RNCMPT00285	Z-scores		0.930324357236381	0.896209014201374	0.9017834969979992	Spearman	0.896	0.874	0.85	0.683
RNCMPT00287	AUCs		0.8169446474311438	0.7669229901002971	0.8274280699843549	Spearman	0.767	0.822	0.311	0.225
RNCMPT00287	E-scores		0.8342571580069789	0.8077469954573192	0.8594871218775672	Spearman	0.789	0.836	0.26	0.352
RNCMPT00287	Intensities		0.4326074580459162		0.4056896204495558	Spearman		0.399	0.067	0.092
RNCMPT00287	Z-scores		0.774198666924108	0.7121267469898679	0.7885842293657668	Spearman	0.712	0.782	0.322	0.248
RNCMPT00288	AUCs		0.9464068148363068	0.9250286860456276	0.9569230073180296	Spearman	0.925	0.941	0.582	0.624
RNCMPT00288	E-scores		0.9069479596043952	0.8993025423243074	0.931677268688548	Spearman	0.9	0.911	0.49	0.531
RNCMPT00288	Intensities		0.6735651944086355		0.6737744912802772	Spearman		0.663	0.232	0.373
RNCMPT00288	Z-scores		0.9234107691828668	0.9057368710354416	0.9373541036470948	Spearman	0.906	0.913	0.565	0.559
